timestamp,auction_id,base_cpm,winning_bid,audience_segment,ad_category,device_type,hour_of_day,day_of_week,ad_position,ad_size,user_location,user_age,user_gender,value_per_conversion,true_ctr,true_cvr,clicked,converted
2025-05-22 20:13:17.390376,AUCTION_004367,13.747349367248749,0.7064837951152171,fashion_shoppers,family,mobile,10,4,top,160x600,BJ,21,F,20.0,0.038221072400380536,0.06620046894572001,0,0
2025-06-08 01:54:34.955374,AUCTION_056345,20.66639557652881,0.361610279389385,students,business,desktop,4,6,content,320x50,MC,32,F,70.0,0.01803996944228484,0.4019468262507849,0,0
2025-06-09 20:30:10.443619,AUCTION_045917,16.879694873431827,0.3619945051789347,travel_enthusiasts,fashion,mobile,19,6,sidebar,728x90,VA,25,F,30.0,0.05239861909023506,0.09232914310165445,0,0
2025-06-02 10:51:02.883557,AUCTION_046368,39.496291201263894,0.7433205978625594,students,fashion,mobile,21,4,bottom,300x250,BR,39,F,30.0,0.06368190589715328,0.1695733203615786,0,0
2025-05-17 16:55:45.545990,AUCTION_090889,13.070623763188832,0.3835586998597152,sports_fans,education,mobile,17,0,top,300x250,FI,52,M,50.0,0.07664516170712157,0.3275597347361425,0,0
2025-05-25 21:52:45.093956,AUCTION_005073,7.285660653700473,0.27479763823747944,parents,gaming,mobile,2,6,sidebar,160x600,IR,28,M,35.0,0.03402054743701361,0.1519101060803527,0,0
2025-05-23 22:14:15.432039,AUCTION_035990,17.053394524595834,0.44273528289958886,sports_fans,business,mobile,13,5,bottom,300x250,KI,33,F,70.0,0.03115497564986019,0.19883659122267988,0,0
2025-05-21 04:41:09.315276,AUCTION_010501,14.650871388009351,0.6632751655296423,food_lovers,food,tablet,19,5,bottom,728x90,PL,37,M,15.0,0.20297135844003764,0.14468931575872898,1,0
2025-05-15 03:43:34.780156,AUCTION_055929,17.90811100865736,0.7477633081178521,tech_enthusiasts,fashion,mobile,17,1,content,160x600,CY,52,M,30.0,0.06412755449356085,0.1860817667798818,0,0
2025-05-23 18:30:43.741372,AUCTION_011014,3.47514299365402,0.7182926879618656,food_lovers,sports,mobile,20,4,sidebar,160x600,NZ,44,M,25.0,0.03520021740007095,0.1718389456482247,0,0
2025-05-17 07:03:09.441307,AUCTION_080127,9.713419731354017,0.5024305293536987,food_lovers,family,desktop,16,5,bottom,300x250,IE,47,F,20.0,0.033858808792273765,0.21206537334338957,0,0
2025-06-08 00:52:43.041071,AUCTION_040038,11.555605204744724,0.7863118200466065,tech_enthusiasts,electronics,mobile,5,6,content,160x600,ER,29,M,45.0,0.2344515488106286,0.19980174889706762,0,0
2025-06-05 13:42:04.101332,AUCTION_069575,13.159659253944916,1.298399244097369,food_lovers,food,desktop,8,4,top,300x250,ST,35,M,15.0,0.30547666530474404,0.20406324187889618,1,0
2025-05-24 07:54:53.505777,AUCTION_008786,15.243911723350188,0.4420433032329243,sports_fans,travel,desktop,5,0,content,300x250,BY,30,F,90.0,0.037379824389881695,0.535617718529069,0,0
2025-06-09 01:59:20.151564,AUCTION_060718,13.621570184408286,0.9124301082841869,students,business,mobile,22,3,top,300x250,GH,18,M,70.0,0.12358778279778353,0.16422526691731315,0,0
2025-06-06 22:20:19.417570,AUCTION_055431,26.893807781595594,0.9556718736379243,students,travel,desktop,21,2,sidebar,300x250,GN,52,M,90.0,0.033102640082956575,0.6117616561948489,0,0
2025-05-12 08:26:42.841847,AUCTION_095340,9.090301003211158,0.7227424556699598,fashion_shoppers,education,mobile,0,5,sidebar,320x50,BN,35,M,50.0,0.021240661861501833,0.2675150430337751,0,0
2025-05-24 20:12:15.504081,AUCTION_019212,15.34251271191528,1.4334804356579909,travel_enthusiasts,gaming,mobile,13,1,bottom,160x600,SV,29,F,35.0,0.0299787371583783,0.05851517781188598,0,0
2025-05-26 10:13:16.102955,AUCTION_094481,16.239522341858915,0.8336510765316572,students,sports,mobile,3,2,content,320x50,CY,25,M,25.0,0.03616630446522956,0.04263199948876109,0,0
2025-05-27 08:42:53.881274,AUCTION_041046,10.936197507201035,0.3572749957825108,parents,electronics,mobile,13,5,top,160x600,FJ,42,F,45.0,0.04168502351796493,0.1743172410063294,0,0
2025-05-27 08:55:17.822717,AUCTION_003789,4.954446453197558,0.6603498785447247,sports_fans,family,mobile,0,2,top,300x250,TL,23,F,20.0,0.15327340727697605,0.05375854959752506,0,0
2025-05-16 02:31:14.060299,AUCTION_090091,13.500963754429435,0.7790643147443228,food_lovers,family,tablet,20,6,content,320x50,ZW,42,F,20.0,0.11935524637622982,0.1786267248895449,0,0
2025-05-17 14:18:09.478480,AUCTION_058116,23.725395470735027,1.2288521512907273,gaming_community,sports,mobile,3,4,content,160x600,RS,28,F,25.0,0.03541213307258859,0.1146468217083128,0,0
2025-05-31 05:08:37.637409,AUCTION_022506,16.709583725076648,0.407282086878353,parents,fashion,mobile,17,4,top,320x50,CH,41,F,30.0,0.0569703226334741,0.13747223623456964,0,0
2025-05-25 08:41:26.812138,AUCTION_017919,17.34618681756052,0.27497292213442703,business_professionals,sports,desktop,4,4,top,160x600,JO,24,F,25.0,0.06723205883862624,0.22406802324525757,0,0
2025-05-16 02:32:27.675865,AUCTION_096634,11.090187428874064,0.4266440636198943,tech_enthusiasts,food,desktop,19,2,sidebar,728x90,ME,22,F,15.0,0.054618144222953614,0.11028236400214236,0,0
2025-06-01 04:39:06.650171,AUCTION_008569,13.179483368579092,0.5799181356029223,gaming_community,sports,mobile,12,5,top,300x250,LU,47,M,25.0,0.08440525867829946,0.16586135841347677,0,0
2025-06-04 06:05:40.546569,AUCTION_088173,10.744202345901227,0.8430896650663335,food_lovers,education,mobile,4,3,content,728x90,MD,53,F,50.0,0.022700353382629587,0.26022904219618914,0,0
2025-05-31 02:17:18.009036,AUCTION_045794,11.591748517024106,0.2993195504315283,travel_enthusiasts,electronics,mobile,22,1,content,728x90,MH,29,F,45.0,0.0506093860579345,0.21833378508452847,0,0
2025-05-13 22:53:23.054217,AUCTION_073838,11.778063964455981,0.9706558942760779,gaming_community,business,mobile,4,2,content,300x250,EG,22,F,70.0,0.04563223920050626,0.13549128644214156,0,0
2025-05-14 15:50:59.512277,AUCTION_015460,15.86199654701753,0.3136841067649344,parents,travel,mobile,22,3,sidebar,300x250,LC,35,F,90.0,0.07242599917891832,0.31723428261241854,0,0
2025-05-26 13:59:56.441763,AUCTION_008311,14.155324532365134,0.32569487990251667,tech_enthusiasts,fashion,desktop,17,4,content,300x250,PW,36,M,30.0,0.07866809804303836,0.37542643973864825,0,0
2025-05-21 20:46:55.910617,AUCTION_064111,8.419212543397503,0.5152441963683877,tech_enthusiasts,electronics,desktop,21,4,top,728x90,IT,33,F,45.0,0.32315730671837967,0.48789316944152594,0,0
2025-05-25 22:26:21.143928,AUCTION_009660,5.479571279742597,0.2711800036230105,fashion_shoppers,sports,desktop,23,6,sidebar,160x600,VA,54,F,25.0,0.028304492225441246,0.28436783664237714,0,0
2025-06-02 09:40:18.422585,AUCTION_000856,12.026214933786813,0.46307417002526974,sports_fans,business,desktop,15,6,top,300x250,LS,55,M,70.0,0.07637859279372329,0.5979072607414483,0,0
2025-05-13 09:34:35.939713,AUCTION_057419,6.741973294295354,1.3994836401616415,business_professionals,business,desktop,5,1,top,160x600,MZ,36,F,70.0,0.28838642696196365,0.8205881221833993,0,0
2025-06-06 17:39:51.455953,AUCTION_040011,9.305751390535283,1.2688198170560256,travel_enthusiasts,travel,desktop,2,1,sidebar,728x90,GM,39,M,90.0,0.3277234574119018,0.7047118960612951,0,0
2025-05-25 11:44:12.869364,AUCTION_021177,22.423111608913295,0.4228126586897588,fashion_shoppers,education,mobile,9,3,top,300x250,PT,34,F,50.0,0.07224938718094438,0.1867118889664886,0,0
2025-05-12 05:47:21.569704,AUCTION_085574,14.465403289522344,0.32889113743311416,parents,gaming,mobile,18,2,sidebar,300x250,SA,24,F,35.0,0.03968703664664219,0.08540941130700504,1,0
2025-05-23 03:38:56.500163,AUCTION_022153,11.556368237046389,0.5074119435865128,tech_enthusiasts,fashion,mobile,18,5,bottom,300x250,TH,27,M,30.0,0.05519953398853187,0.09531026975333118,0,0
2025-06-04 00:14:30.015412,AUCTION_066029,12.702473505698695,1.1940656516829993,tech_enthusiasts,electronics,mobile,0,3,top,300x250,KP,26,M,45.0,0.44301578151406357,0.16781037925835918,1,0
2025-05-20 03:20:29.418292,AUCTION_011468,16.166343706075406,0.7563000832366735,students,gaming,mobile,6,6,bottom,728x90,ET,41,M,35.0,0.07792274891162293,0.11931148399793803,0,0
2025-06-02 06:45:16.884496,AUCTION_065981,10.192334780514107,0.6045009387301302,tech_enthusiasts,business,mobile,0,4,top,300x250,NA,49,F,70.0,0.04211736700572281,0.28705962384380235,0,0
2025-06-05 00:40:46.301595,AUCTION_037237,15.572568750168797,0.5109273716959459,food_lovers,sports,mobile,15,6,content,728x90,SY,30,F,25.0,0.04730019996306477,0.07708277006751868,0,0
2025-05-28 13:10:33.704363,AUCTION_072375,23.737545743585894,0.3538428207686485,food_lovers,business,mobile,9,3,bottom,320x50,ME,38,F,70.0,0.009870970679168766,0.24800068404018705,0,0
2025-06-08 16:28:20.940287,AUCTION_083142,16.8903916018785,0.5410241187988561,students,food,mobile,12,5,top,300x250,PY,36,F,15.0,0.09409370444293469,0.07393704369720924,0,0
2025-05-24 19:55:00.297559,AUCTION_020282,10.860498190566474,1.2459649080337671,travel_enthusiasts,travel,desktop,3,4,bottom,728x90,VU,22,F,90.0,0.17520725311730018,0.5372501335963701,0,0
2025-05-30 03:04:11.566807,AUCTION_012387,10.492424927745883,0.8424049305420984,food_lovers,business,desktop,21,0,top,300x250,BI,28,O,70.0,0.11006579605263116,0.48616669149048747,0,0
2025-06-07 12:07:55.280004,AUCTION_029869,11.461169066658847,0.6353556071946287,gaming_community,gaming,mobile,2,1,content,160x600,TW,36,F,35.0,0.3609493960946538,0.2162606387770448,1,0
2025-06-04 05:36:07.145174,AUCTION_078788,9.618370810901935,2.111899847522125,gaming_community,gaming,desktop,9,0,content,300x250,EE,56,M,35.0,0.21361674521976087,0.5965404018184646,0,0
2025-05-24 17:31:53.895483,AUCTION_069417,10.995418586192217,0.965338655648252,business_professionals,business,mobile,23,3,bottom,728x90,TV,39,M,70.0,0.2196166304617862,0.44430586240826087,0,0
2025-05-18 17:54:50.297909,AUCTION_010899,12.329814650502335,0.8287367091684923,food_lovers,family,desktop,8,5,content,728x90,AF,18,F,20.0,0.09818854337144105,0.18276350451937975,0,0
2025-05-26 18:30:45.053889,AUCTION_022739,25.397623880428057,0.6153309961112907,parents,travel,desktop,18,3,content,160x600,TN,46,M,90.0,0.049518210499759005,0.5268521364419785,0,0
2025-05-18 05:12:22.506987,AUCTION_001414,14.40273806744437,1.4136143254116753,business_professionals,electronics,desktop,3,3,bottom,160x600,SI,30,F,45.0,0.03045906597183819,0.4838927601196273,0,0
2025-06-03 07:05:48.227235,AUCTION_030952,53.5817755236281,0.39657222227037364,fashion_shoppers,family,mobile,22,1,top,300x250,LV,37,F,20.0,0.08062971333190476,0.03983490877888,0,0
2025-06-06 23:39:05.663342,AUCTION_056834,14.307720543462016,1.207896620098509,business_professionals,travel,tablet,21,2,top,320x50,ZM,35,M,90.0,0.12396909640173626,0.46733386737193416,0,0
2025-05-21 19:09:43.339243,AUCTION_038935,6.959078655714554,2.352609961172048,gaming_community,food,desktop,23,4,sidebar,728x90,LC,29,F,15.0,0.027612816090309755,0.17284051983239562,0,0
2025-05-12 07:14:20.916357,AUCTION_032200,5.79659310990001,0.8675687235755906,gaming_community,electronics,mobile,18,4,content,160x600,GT,29,M,45.0,0.2100795598476084,0.21471162919881753,1,0
2025-06-04 04:31:12.409867,AUCTION_068844,17.213129980302156,2.494879513155098,parents,travel,mobile,0,5,top,300x250,SK,37,M,90.0,0.04331526508079618,0.32764864720143316,0,0
2025-05-14 13:30:23.034568,AUCTION_045691,6.816541915780278,1.1573590906448687,students,family,mobile,20,3,sidebar,728x90,BJ,34,F,20.0,0.03097385130128641,0.09614923376095016,0,0
2025-06-01 06:34:54.063565,AUCTION_072019,6.585487258765787,0.3646612006074557,students,family,desktop,23,2,bottom,300x250,PL,37,M,20.0,0.026507277970944234,0.142256921043235,0,0
2025-06-08 09:11:30.457021,AUCTION_080647,12.973407200012133,0.9728731800904817,travel_enthusiasts,family,mobile,7,0,top,728x90,DJ,18,F,20.0,0.05344682735763388,0.07412213003500974,0,0
2025-05-11 07:25:58.170174,AUCTION_020427,8.595872053070716,0.40047706428013125,business_professionals,electronics,tablet,22,6,bottom,300x250,BB,36,M,45.0,0.03159760793256096,0.21041268108495845,0,0
2025-05-15 02:00:22.723018,AUCTION_011895,13.004036832271026,1.4049100182389924,students,business,mobile,0,0,top,160x600,AL,21,M,70.0,0.07678325242110766,0.15703867228381815,0,0
2025-05-31 16:30:30.501921,AUCTION_004624,9.240899689983877,1.3461985527164382,travel_enthusiasts,education,desktop,5,3,top,160x600,DE,31,F,50.0,0.04206902043663176,0.408237128411471,0,0
2025-05-15 17:17:10.361185,AUCTION_029505,10.92338873971314,1.4503734625253635,travel_enthusiasts,education,mobile,12,0,sidebar,728x90,HT,30,F,50.0,0.039036013696698804,0.12511939278257692,0,0
2025-05-29 08:52:26.134133,AUCTION_012560,8.024840482598476,0.5383944505676759,travel_enthusiasts,travel,mobile,18,5,bottom,728x90,RO,34,F,90.0,0.38152994191601275,0.42006047945056746,0,0
2025-06-02 02:46:58.982240,AUCTION_038942,14.51687237204692,1.0148517019161118,fashion_shoppers,gaming,desktop,21,4,top,728x90,CO,48,M,35.0,0.09465761427292792,0.3410093228938168,1,1
2025-05-22 23:21:36.646654,AUCTION_069605,18.639055257269547,0.5651560291689924,students,sports,desktop,22,4,content,300x250,FJ,50,F,25.0,0.07768375224427536,0.27436814598858283,0,0
2025-06-08 23:08:27.911369,AUCTION_000573,18.661217650639657,0.5411910490138082,tech_enthusiasts,fashion,mobile,3,5,content,300x250,CF,49,M,30.0,0.034602904552242235,0.21862191748572574,0,0
2025-05-19 06:21:40.259623,AUCTION_084865,23.961632445620687,0.9400756443106648,gaming_community,travel,mobile,3,5,content,300x250,ID,31,M,90.0,0.06940019882436262,0.3243758948436498,0,0
2025-05-24 10:09:15.827438,AUCTION_051743,49.19671523430033,0.7820989615753798,fashion_shoppers,electronics,mobile,10,3,top,160x600,BF,32,M,45.0,0.0432765388378097,0.12411943457912578,0,0
2025-05-31 18:38:17.219783,AUCTION_074336,7.228107406697605,0.4745848329155874,students,electronics,desktop,21,2,top,728x90,LS,30,M,45.0,0.13641387810600022,0.3096607721190461,0,0
2025-06-06 09:00:04.524571,AUCTION_086884,18.065478697808697,0.7313718265432715,fashion_shoppers,electronics,mobile,3,6,top,728x90,BT,34,F,45.0,0.040386499456892044,0.19013291631440338,0,0
2025-06-04 15:46:11.273486,AUCTION_036238,11.43041849855616,0.8852489566065821,gaming_community,sports,tablet,21,3,bottom,728x90,MW,31,M,25.0,0.018412680564946073,0.13813794209198735,0,0
2025-05-25 06:47:45.125254,AUCTION_050282,13.68663234177191,0.4042897670621203,travel_enthusiasts,electronics,mobile,2,6,bottom,300x250,PA,41,M,45.0,0.042811944215387567,0.3027980217998144,0,0
2025-05-12 13:44:20.344042,AUCTION_007748,16.632870497144122,0.39431956355275094,business_professionals,food,mobile,8,5,content,160x600,ML,44,F,15.0,0.027792683193363157,0.056756222726751515,0,0
2025-05-26 08:05:46.129768,AUCTION_045119,11.203575713813786,1.1786925199774503,gaming_community,sports,tablet,13,5,sidebar,320x50,LC,42,F,25.0,0.02529813140945759,0.19170910397090787,0,0
2025-05-28 03:15:27.916679,AUCTION_099911,6.329513917552175,1.1447341872014025,travel_enthusiasts,travel,mobile,13,6,top,728x90,TJ,34,O,90.0,0.3828471144154627,0.4206038888343123,1,1
2025-06-06 17:09:09.927628,AUCTION_073381,11.844393921598359,0.7019669148244416,sports_fans,gaming,mobile,21,6,top,728x90,BH,38,F,35.0,0.07353890146834838,0.20557443481809135,0,0
2025-06-02 10:15:42.467162,AUCTION_060893,9.979790609935487,0.4124345481900283,fashion_shoppers,electronics,desktop,8,5,top,300x250,TL,42,M,45.0,0.04215614577424763,0.5253554915352249,0,0
2025-06-04 02:13:25.025165,AUCTION_076178,15.432929871310714,0.6511606995565465,sports_fans,gaming,tablet,13,4,sidebar,160x600,BD,18,F,35.0,0.02749530697734723,0.06565053287630153,1,0
2025-05-25 20:39:59.758762,AUCTION_079843,11.44539313484209,0.7826060078546179,gaming_community,fashion,desktop,5,0,content,728x90,GW,27,M,30.0,0.026429127923568663,0.25724111767635416,1,0
2025-05-11 13:36:40.383844,AUCTION_086323,10.050630150976831,0.44592149113701524,sports_fans,fashion,mobile,17,1,top,300x250,UZ,32,F,30.0,0.08766955281830863,0.1331493138706436,0,0
2025-05-12 03:07:16.074669,AUCTION_098517,13.092339324501628,1.2669545696262285,tech_enthusiasts,fashion,tablet,1,4,content,300x250,BZ,26,F,30.0,0.03881868430686255,0.1986996188672062,0,0
2025-05-20 04:46:54.574284,AUCTION_076929,6.175275041853122,0.5737230043839578,travel_enthusiasts,electronics,mobile,2,3,top,728x90,TM,22,F,45.0,0.048258601415511616,0.1515196806970397,0,0
2025-06-07 16:20:32.895104,AUCTION_017961,5.81204658152182,0.61924491717399,food_lovers,electronics,mobile,20,5,content,728x90,PE,30,M,45.0,0.06498561642336717,0.1035213226315844,0,0
2025-05-26 22:16:30.070340,AUCTION_064845,14.936249790265121,1.005595407209608,students,food,mobile,16,3,top,300x250,PG,24,F,15.0,0.06929410793737427,0.050760021136516516,0,0
2025-06-04 14:01:51.144675,AUCTION_028286,13.515165703897527,0.9304689143093897,tech_enthusiasts,education,desktop,23,5,bottom,300x250,ES,29,F,50.0,0.024053088755777774,0.5169132025134379,0,0
2025-06-09 08:00:00.217383,AUCTION_016730,10.25435968058946,0.710852785971082,gaming_community,education,desktop,5,4,top,728x90,MN,48,M,50.0,0.03774247439559724,0.5978153488777539,0,0
2025-05-17 20:12:32.346193,AUCTION_067702,26.478232257580643,0.5877623895057603,travel_enthusiasts,business,mobile,23,3,top,300x250,LS,25,M,70.0,0.09595938003287867,0.18912509840900182,0,0
2025-05-30 01:54:45.254352,AUCTION_081581,17.48200866803266,0.41454862525946873,food_lovers,fashion,mobile,19,3,content,160x600,AO,26,M,30.0,0.03414286157477256,0.1589673489810722,0,0
2025-05-25 19:13:10.871816,AUCTION_002742,14.983224461392314,0.8333367247029689,food_lovers,business,mobile,10,5,sidebar,160x600,BW,25,F,70.0,0.032711666757412224,0.2294338790534698,0,0
2025-05-24 10:22:07.440965,AUCTION_091839,28.04330010401841,0.36016499026184934,business_professionals,gaming,desktop,0,1,top,728x90,UG,32,M,35.0,0.12925715098426488,0.28967446974194977,0,0
2025-05-20 16:00:56.933254,AUCTION_051276,12.601320491048272,0.4232321429553561,travel_enthusiasts,family,mobile,15,0,sidebar,300x250,HN,34,M,20.0,0.04884548141255312,0.10444980547901016,0,0
2025-06-07 04:07:18.549063,AUCTION_010817,23.77421961738347,1.0942315603372736,sports_fans,family,mobile,16,3,content,160x600,GR,46,F,20.0,0.04299854313284958,0.1425566737019045,0,0
2025-06-02 15:54:34.992052,AUCTION_013413,6.984901681762103,0.8919161268166291,fashion_shoppers,gaming,desktop,22,5,sidebar,300x250,SD,30,M,35.0,0.03211835866576414,0.26417087268035755,0,0
2025-05-20 03:26:38.554343,AUCTION_004645,12.616726186740284,0.5899823724976501,travel_enthusiasts,business,desktop,11,0,sidebar,160x600,IL,39,F,70.0,0.018656521296824068,0.4491111949427828,0,0
2025-05-13 21:03:49.620822,AUCTION_024830,29.234244108429007,1.3749117455454425,gaming_community,family,mobile,11,1,sidebar,160x600,AL,35,F,20.0,0.02075256594220595,0.05038579155359623,0,0
2025-05-15 08:57:31.572399,AUCTION_051477,5.582441259653617,0.6052175001451503,students,fashion,mobile,1,3,top,728x90,AG,27,M,30.0,0.07129093355381314,0.12243238098342361,0,0
2025-05-26 07:57:15.561901,AUCTION_060476,14.451272576000425,1.7218001328517043,food_lovers,family,mobile,7,3,content,300x250,MR,34,M,20.0,0.11544078113707443,0.11056629587039604,0,0
2025-05-26 18:18:44.687862,AUCTION_009887,4.9396553612794065,0.24282376186016744,gaming_community,food,mobile,11,0,sidebar,300x250,LY,48,M,15.0,0.03997764207617619,0.09037803262437648,0,0
2025-05-27 19:07:22.106707,AUCTION_077006,5.1744238640528355,0.5962537737885427,business_professionals,travel,mobile,11,1,top,160x600,MU,42,M,90.0,0.05204320279720139,0.34481497419197654,0,0
2025-05-30 01:41:26.533567,AUCTION_080595,11.566394660028903,0.31989052223610825,tech_enthusiasts,business,tablet,15,5,top,728x90,MM,39,M,70.0,0.05344642047318075,0.42137547496971495,0,0
2025-05-27 06:39:43.024194,AUCTION_072761,12.230377345427536,0.9251233836990562,travel_enthusiasts,education,tablet,23,1,bottom,728x90,TN,46,F,50.0,0.013389180226284712,0.392162248693886,0,0
2025-05-15 16:11:34.854719,AUCTION_097106,14.841944698833018,0.5265855979345598,business_professionals,fashion,mobile,9,0,top,160x600,SB,35,F,30.0,0.047939178074910764,0.10244648129706774,0,0
2025-05-31 00:12:13.875433,AUCTION_053569,15.489643013369394,1.161671197201541,food_lovers,fashion,mobile,16,1,top,728x90,NA,41,M,30.0,0.10795404832864942,0.18047703862403242,1,0
2025-05-28 00:08:59.002533,AUCTION_015626,8.661032217090254,1.2947128521411113,business_professionals,business,desktop,5,3,sidebar,320x50,MV,37,F,70.0,0.128153066259425,0.6307494964285263,0,0
2025-05-12 07:11:07.161832,AUCTION_098422,9.119990928561844,1.1007146214514913,students,gaming,mobile,9,6,sidebar,728x90,IR,38,M,35.0,0.10753485314148899,0.19366437020841495,0,0
2025-05-30 21:18:21.144466,AUCTION_038861,14.775295867776517,0.2629346151659455,travel_enthusiasts,education,tablet,2,3,sidebar,300x250,SA,33,M,50.0,0.02872402599159605,0.3427616525834117,0,0
2025-06-04 06:16:47.363143,AUCTION_024547,16.0520200202047,1.5151703789628066,fashion_shoppers,education,desktop,0,4,top,300x250,CL,18,F,50.0,0.13027538941516137,0.2980230499016024,0,0
2025-05-14 13:52:28.073581,AUCTION_078203,10.56735381775675,0.6674459345108493,gaming_community,travel,tablet,11,2,top,320x50,RO,18,M,90.0,0.023439890703982114,0.26647883186001053,0,0
2025-05-23 08:09:17.602759,AUCTION_044524,15.087727579840838,1.0089627017553422,gaming_community,electronics,tablet,12,0,content,728x90,GY,39,F,45.0,0.12059366637031348,0.3362601718093455,0,0
2025-06-01 23:17:56.518498,AUCTION_000928,9.432281940977349,0.4128277450687314,travel_enthusiasts,electronics,mobile,18,6,top,728x90,GN,47,F,45.0,0.06686875228748225,0.21473892009390663,0,0
2025-06-07 17:56:14.128016,AUCTION_030572,25.64725973833654,0.23066693170766522,food_lovers,family,mobile,6,1,bottom,300x250,MR,33,M,20.0,0.08758703887102633,0.08976482266184885,0,0
2025-05-20 10:25:44.324843,AUCTION_002174,6.172642910462346,0.7816965425258844,sports_fans,business,mobile,21,3,top,300x250,SL,35,M,70.0,0.1109338032296493,0.16501264437928137,0,0
2025-06-01 14:22:56.140539,AUCTION_063407,16.30299904779607,0.365497025521532,tech_enthusiasts,family,tablet,15,1,top,300x250,CL,34,F,20.0,0.07943929488366644,0.12956014956286893,0,0
2025-05-25 08:10:11.824023,AUCTION_015466,9.096831660616555,0.5573874718108782,business_professionals,business,mobile,3,6,bottom,160x600,JO,34,M,70.0,0.21494671496293605,0.34818664859667536,0,0
2025-05-24 19:14:56.353940,AUCTION_021287,9.060968415486071,0.5067050708766494,gaming_community,electronics,desktop,20,6,content,160x600,HN,31,F,45.0,0.135308659376118,0.5013148093471252,0,0
2025-05-28 17:00:44.154614,AUCTION_068791,11.751307941228594,0.46878937838228807,gaming_community,sports,desktop,21,5,sidebar,728x90,BH,30,F,25.0,0.021140989519532687,0.28265225295266544,0,0
2025-06-09 12:38:40.094131,AUCTION_064130,14.78920520844956,1.882127141072735,gaming_community,education,mobile,2,4,bottom,160x600,HU,25,F,50.0,0.03302415812031752,0.16661565541286988,0,0
2025-05-31 19:58:33.921312,AUCTION_042630,10.565123318097887,1.225089207590043,food_lovers,food,mobile,15,6,sidebar,728x90,BS,26,F,15.0,0.2050722450388663,0.09421737289863868,0,0
2025-05-24 14:59:01.484153,AUCTION_048459,6.568356080104113,1.3544124404671987,students,gaming,desktop,20,5,sidebar,728x90,AF,18,M,35.0,0.1821063123253308,0.29253362720877113,0,0
2025-06-03 16:50:55.458924,AUCTION_008285,13.638580851101128,0.4145760324094222,tech_enthusiasts,fashion,mobile,19,3,content,300x250,AT,27,O,30.0,0.08939719760934048,0.1769836430232859,0,0
2025-06-09 04:39:24.124203,AUCTION_056544,18.483317697454442,0.25008085076599457,tech_enthusiasts,electronics,mobile,18,6,top,300x250,PG,43,M,45.0,0.6151541266326158,0.22611869996681253,1,0
2025-06-05 07:16:07.526731,AUCTION_036137,10.825200199869741,0.80211774395918,gaming_community,fashion,tablet,20,1,top,300x250,LR,36,F,30.0,0.11973167015458429,0.2636895983077789,0,0
2025-06-04 04:09:30.849927,AUCTION_073917,19.099025671633484,0.904366287055787,fashion_shoppers,travel,desktop,17,0,sidebar,728x90,MW,48,M,90.0,0.05671464586315482,0.6205494464839946,0,0
2025-05-27 17:21:47.861430,AUCTION_056097,6.817838107881642,1.440793227277213,travel_enthusiasts,food,mobile,14,2,top,728x90,EE,18,M,15.0,0.1681247825878735,0.06425261097502703,0,0
2025-05-22 05:44:38.018188,AUCTION_025636,13.622197292409492,0.4997279969156864,students,education,mobile,22,1,content,160x600,LB,37,M,50.0,0.22623420190586377,0.3303373163270418,0,0
2025-05-28 17:34:16.611766,AUCTION_059975,11.091502145576344,0.7993618042405112,travel_enthusiasts,education,mobile,9,2,top,300x250,SD,32,F,50.0,0.06448925108273122,0.22312873737368333,0,0
2025-05-24 05:28:51.323564,AUCTION_063099,10.307482802149528,1.036032045872731,travel_enthusiasts,food,mobile,16,4,bottom,300x250,AT,38,M,15.0,0.07927146651042358,0.07844135593657986,1,1
2025-05-27 11:42:39.625322,AUCTION_056512,7.670518733070154,0.5762372758986625,food_lovers,gaming,mobile,15,6,top,728x90,NG,36,F,35.0,0.035700878440781014,0.10187915309284044,0,0
2025-06-04 06:14:37.618961,AUCTION_068413,11.833053536215369,0.645350411485887,travel_enthusiasts,fashion,mobile,10,0,content,300x250,DZ,42,O,30.0,0.022131609299469914,0.11141593786007851,0,0
2025-05-21 20:23:48.036328,AUCTION_024263,22.56465095986059,0.5731976396792111,fashion_shoppers,electronics,mobile,8,4,top,160x600,VU,18,M,45.0,0.027916310354930026,0.10992920910586614,0,0
2025-05-13 04:31:50.299558,AUCTION_060419,8.421927620017247,0.5334803398516571,students,sports,tablet,18,6,sidebar,728x90,BO,36,F,25.0,0.03940281679667254,0.10243276637794599,0,0
2025-05-13 23:26:47.189991,AUCTION_053042,10.60890600108288,0.6297499345785027,travel_enthusiasts,gaming,mobile,2,0,content,728x90,CF,33,F,35.0,0.045923499848764725,0.1261385543515721,0,0
2025-05-13 00:12:58.059564,AUCTION_092130,36.8312472464676,1.1097161553424713,travel_enthusiasts,fashion,mobile,5,6,bottom,160x600,SK,37,M,30.0,0.03409416516002291,0.10826125463081299,0,0
2025-06-03 18:17:02.690274,AUCTION_062660,10.96284192387493,0.6997675116270858,students,business,desktop,21,4,top,728x90,UG,33,M,70.0,0.07719952374847444,0.5253472599895955,1,1
2025-05-31 12:19:17.984691,AUCTION_024013,8.049731838997063,0.43981582060374846,sports_fans,sports,tablet,13,3,content,728x90,ET,30,F,25.0,0.17311973425673413,0.278725145737616,0,0
